image_id,gt_index,category_id,gt_bbox,matched_pred_num,duplicate_pred_num,status,matched_scores,matched_ious,matched_pred_bboxes
5,20,0,"[442.830144, 726.41504, 213.16979200000003, 62.584960000000024]",1,0,normal,[0.8257],[0.7107],"[[440.06982421875, 730.80322265625, 187.656982421875, 66.92572021484375]]"
5,21,0,"[603.0000640000001, 703.9999600000001, 196.99993599999993, 89.39623999999992]",1,0,normal,[0.8631],[0.9201],"[[610.7286376953125, 700.6387939453125, 188.7025146484375, 92.32293701171875]]"
5,22,0,"[238.11315199999999, 690.5660799999999, 205.66041600000003, 92.45280000000002]",1,0,normal,[0.9054],[0.9508],"[[240.08584594726562, 692.4176025390625, 205.58865356445312, 89.5531005859375]]"
6,0,0,"[387.56604799999997, 177.35682599999998, 69.43392000000006, 68.722452]",2,1,duplicate,"[0.3839, 0.3167]","[0.5926, 0.5501]","[[386.9254150390625, 176.60055541992188, 60.13507080078125, 49.04510498046875], [391.1607360839844, 177.9910888671875, 69.82147216796875, 112.5782470703125]]"
6,1,0,"[392.52201600000006, 209.99998799999997, 70.37446399999993, 79.99999200000002]",3,2,duplicate,"[0.7354, 0.5669, 0.3167]","[0.5334, 0.9293, 0.6834]","[[420.9443664550781, 200.65626525878906, 40.164276123046875, 89.81938171386719], [392.3875732421875, 207.37083435058594, 68.10525512695312, 83.09498596191406], [391.1607360839844, 177.9910888671875, 69.82147216796875, 112.5782470703125]]"
6,2,0,"[267.301792, 10.836989999999998, 29.074880000000007, 77.64317999999999]",1,0,normal,[0.8647],[0.8641],"[[266.0466003417969, 9.366373062133789, 28.579986572265625, 81.15222930908203]]"
6,3,0,"[149.35020799999998, 10.176209999999998, 41.629952, 80.82378000000001]",1,0,normal,[0.9111],[0.8903],"[[148.2482147216797, 9.348506927490234, 40.038604736328125, 82.84718322753906]]"
6,4,0,"[177.10352, 10.506599999999995, 33.70041600000002, 88.49340000000002]",1,0,normal,[0.8462],[0.91],"[[176.72462463378906, 10.826844215393066, 35.59104919433594, 84.8645248413086]]"
6,5,0,"[195.27529600000003, 50.999994, 82.26873599999999, 98.93394000000002]",1,0,normal,[0.888],[0.8446],"[[200.5386962890625, 58.085391998291016, 78.20071411132812, 93.44985961914062]]"
6,6,0,"[218.0, 10.176210000000003, 27.165183999999982, 79.955964]",2,1,duplicate,"[0.7427, 0.354]","[0.6647, 0.5913]","[[206.28713989257812, 11.304006576538086, 40.272369384765625, 78.23887634277344], [201.39236450195312, 10.507200241088867, 43.17268371582031, 76.70201110839844]]"
6,7,0,"[202.87443199999998, 9.84582, 29.735680000000002, 51.87225600000001]",1,0,normal,[0.3137],[0.5549],"[[199.89755249023438, 10.664366722106934, 29.782455444335938, 76.9720458984375]]"
6,8,0,"[239.878848, 10.176192000000002, 30.066047999999967, 80.947152]",1,0,normal,[0.8344],[0.8456],"[[242.056884765625, 8.909482955932617, 26.54083251953125, 84.97920227050781]]"
6,9,0,"[148.35904, 80.88105599999999, 70.04403199999999, 117.11894400000004]",1,0,normal,[0.9274],[0.9758],"[[148.94412231445312, 80.29568481445312, 69.884765625, 117.10147094726562]]"
6,10,0,"[158.999968, 206.76209400000002, 35.0, 125.22027599999998]",1,0,normal,[0.9139],[0.872],"[[157.7314910888672, 206.60867309570312, 39.75311279296875, 126.43838500976562]]"
6,11,0,"[140.75987200000003, 106.651998, 44.27315199999998, 108.03963599999999]",1,0,normal,[0.8722],[0.841],"[[143.93362426757812, 114.5183334350586, 40.719329833984375, 101.8097915649414]]"
6,12,0,"[132.1696, 204.99998399999998, 29.830399999999997, 125.66080799999997]",1,0,normal,[0.8918],[0.8134],"[[131.8441162109375, 206.62889099121094, 35.77931213378906, 125.77861022949219]]"
6,13,0,"[174.46032000000002, 305.881056, 112.00441599999999, 51.87225600000005]",1,0,normal,[0.9338],[0.9641],"[[174.04783630371094, 305.95538330078125, 112.21540832519531, 53.36212158203125]]"
6,14,0,"[374.0, 305.22029399999997, 92.20044799999994, 52.77970800000003]",1,0,normal,[0.8871],[0.9555],"[[374.52459716796875, 303.6790466308594, 91.285400390625, 54.71063232421875]]"
6,15,0,"[286.46470400000004, 315.462582, 114.53529599999996, 43.53742799999998]",1,0,normal,[0.9172],[0.9576],"[[287.410888671875, 314.8017883300781, 112.904296875, 44.838409423828125]]"
6,16,0,"[345.60576, 283.08369600000003, 92.18060800000006, 41.62996799999996]",1,0,normal,[0.9297],[0.9005],"[[343.73870849609375, 284.34161376953125, 94.64370727539062, 42.442413330078125]]"
6,17,0,"[305.297376, 172.400868, 114.70265600000005, 55.59912]",1,0,normal,[0.8683],[0.9321],"[[307.20245361328125, 173.54652404785156, 112.01226806640625, 55.942169189453125]]"
6,18,0,"[290.099104, 115.24230000000001, 101.43174399999998, 47.24668799999999]",1,0,normal,[0.9159],[0.8394],"[[289.817138671875, 115.18401336669922, 104.2132568359375, 40.702964782714844]]"
6,19,0,"[353.20486399999993, 58.414086, 76.79513600000007, 55.176227999999995]",1,0,normal,[0.814],[0.8603],"[[356.896728515625, 56.78120422363281, 69.13592529296875, 58.02470397949219]]"
6,20,0,"[397.999968, 43.876656000000004, 32.99999999999994, 65.12335199999998]",0,0,missed,[],[],[]
6,21,0,"[372.03747200000004, 102.999996, 54.96249599999999, 82.000008]",1,0,normal,[0.8613],[0.733],"[[378.054443359375, 87.64714813232422, 50.61614990234375, 98.42891693115234]]"
6,22,0,"[410.0, 107.00001, 40.0, 96.00001199999997]",1,0,normal,[0.8317],[0.9085],"[[410.615234375, 103.27418518066406, 37.80206298828125, 100.09263610839844]]"
7,0,0,"[250.78192, 2.5770779999999998, 51.211456, 65.418516]",1,0,normal,[0.8516],[0.8863],"[[253.05386352539062, 2.0124828815460205, 46.035919189453125, 65.56239318847656]]"
7,1,0,"[179.746688, 46.85022000000001, 35.35244800000001, 61.78413599999999]",1,0,normal,[0.7124],[0.6903],"[[184.68841552734375, 46.629432678222656, 27.073486328125, 56.068702697753906]]"
7,2,0,"[172.14758399999997, 105.33038400000001, 52.20262400000004, 55.837008]",1,0,normal,[0.8986],[0.9283],"[[173.08786010742188, 103.1451644897461, 50.61375427246094, 57.672935485839844]]"
7,3,0,"[217.411872, 62.37887399999999, 30.396479999999997, 70.70482799999999]",1,0,normal,[0.8959],[0.868],"[[216.58790588378906, 62.317237854003906, 28.232650756835938, 70.00243377685547]]"
7,4,0,"[220.71584000000001, 125.814978, 65.418496, 58.81057199999998]",1,0,normal,[0.9073],[0.9516],"[[221.36154174804688, 125.58889770507812, 62.9864501953125, 58.568115234375]]"
7,5,0,"[226.33263999999997, 162.81937800000003, 47.66739200000006, 81.60793199999998]",1,0,normal,[0.9357],[0.9494],"[[226.93556213378906, 161.48928833007812, 46.93196105957031, 81.28895568847656]]"
7,6,0,"[140.759936, 211.71805200000003, 45.92511999999999, 96.80615999999995]",1,0,normal,[0.7144],[0.6379],"[[140.97450256347656, 212.39529418945312, 29.841079711914062, 97.845703125]]"
7,7,0,"[149.350208, 319.99998600000004, 81.60793599999997, 27.84142799999995]",1,0,normal,[0.8556],[0.8179],"[[156.47369384765625, 321.3526306152344, 75.44013977050781, 28.011260986328125]]"
7,8,0,"[144.394272, 289.691622, 76.65196800000001, 48.89869199999998]",1,0,normal,[0.9322],[0.8714],"[[143.767822265625, 289.1356506347656, 76.02633666992188, 54.846160888671875]]"
7,9,0,"[149.0, 261.27752399999997, 77.33260800000002, 47.24668800000006]",1,0,normal,[0.8941],[0.786],"[[162.15884399414062, 261.1827087402344, 61.39515686035156, 47.8477783203125]]"
7,10,0,"[254.74671999999998, 271.51984799999997, 70.37446399999999, 67.73126400000001]",1,0,normal,[0.9422],[0.8909],"[[254.23748779296875, 272.6932373046875, 73.82846069335938, 70.09149169921875]]"
7,11,0,"[234.592512, 335.61674999999997, 74.3392, 17.841420000000028]",1,0,normal,[0.8445],[0.7111],"[[230.8702392578125, 334.9224548339844, 80.20233154296875, 23.255645751953125]]"
7,12,0,"[352.874464, 322.73128799999995, 80.94713600000006, 30.72686400000009]",1,0,normal,[0.9184],[0.9046],"[[351.9673156738281, 323.4728088378906, 81.1785888671875, 31.789642333984375]]"
7,13,0,"[380.627744, 259.29513000000003, 79.29516800000005, 65.41851599999995]",1,0,normal,[0.938],[0.9321],"[[378.7637939453125, 260.6156921386719, 80.23507690429688, 63.09637451171875]]"
7,14,0,"[457.94051200000007, 261.938322, 37.99558399999995, 87.885468]",1,0,normal,[0.8993],[0.8706],"[[456.6166687011719, 264.7234802246094, 37.5103759765625, 82.98068237304688]]"
7,15,0,"[439.76870399999996, 173.99998799999997, 34.36121600000007, 50.27313600000002]",3,2,duplicate,"[0.6321, 0.3612, 0.3109]","[0.9371, 0.6112, 0.5929]","[[439.3260498046875, 173.94683837890625, 33.45758056640625, 49.759521484375], [437.8431396484375, 149.32470703125, 36.988739013671875, 73.93824768066406], [437.49505615234375, 147.8595733642578, 37.44110107421875, 75.45651245117188]]"
7,16,0,"[394.17398399999996, 149.603526, 80.61676800000004, 68.722452]",1,0,normal,[0.8481],[0.9278],"[[398.45050048828125, 149.8328857421875, 76.45608520507812, 67.42935180664062]]"
7,17,0,"[410.03302399999995, 105.99118200000001, 62.444928000000004, 61.123356]",1,0,normal,[0.9096],[0.9572],"[[409.8855895996094, 105.13710021972656, 62.4896240234375, 63.60298156738281]]"
7,18,0,"[432.830368, 65.35242, 27.422911999999997, 61.453728]",1,0,normal,[0.8368],[0.8346],"[[432.0332336425781, 65.35823059082031, 25.896148681640625, 65.84268188476562]]"
7,19,0,"[419.944928, 26.696033999999997, 25.770943999999986, 62.444916000000006]",1,0,normal,[0.8488],[0.9184],"[[420.1357727050781, 27.004779815673828, 24.2880859375, 63.5342903137207]]"
7,20,0,"[376.993376, 21.740093999999996, 35.022016000000065, 56.497787999999986]",1,0,normal,[0.7896],[0.8517],"[[377.2540283203125, 23.56671142578125, 31.063079833984375, 55.16242218017578]]"
7,21,0,"[360.473568, 18.766529999999996, 29.074880000000007, 78.96474]",1,0,normal,[0.8641],[0.9398],"[[361.122802734375, 18.9228458404541, 27.63519287109375, 78.07652282714844]]"
7,22,0,"[320.49558399999995, 18.105731999999993, 53.854656000000034, 66.079296]",1,0,normal,[0.8619],[0.9415],"[[321.777099609375, 17.281354904174805, 52.12542724609375, 65.87586975097656]]"
8,0,0,"[307.0, 303.89868, 79.90528, 53.85463199999998]",1,0,normal,[0.8664],[0.8413],"[[306.833740234375, 310.38763427734375, 79.5977783203125, 49.388275146484375]]"
8,1,0,"[384.00003200000003, 329.00002199999994, 62.99999999999994, 29.99998800000003]",1,0,normal,[0.8571],[0.9304],"[[384.3013916015625, 329.286376953125, 60.31646728515625, 30.313690185546875]]"
8,2,0,"[370.71584, 252.356814, 42.951551999999936, 87.55505999999994]",1,0,normal,[0.9074],[0.7586],"[[361.9990539550781, 251.66903686523438, 52.95745849609375, 82.1424560546875]]"
8,3,0,"[386.00003200000003, 298.99999799999995, 70.99999999999994, 41.572692000000075]",1,0,normal,[0.8353],[0.7782],"[[391.1680603027344, 301.23895263671875, 61.466522216796875, 41.856658935546875]]"
8,4,0,"[387.23568, 223.942752, 63.764287999999965, 82.05724799999999]",1,0,normal,[0.8196],[0.9123],"[[387.2621154785156, 222.68922424316406, 66.89376831054688, 80.94108581542969]]"
8,5,0,"[410.99999999999994, 229.88988, 34.00000000000006, 78.11013600000001]",4,3,duplicate,"[0.5425, 0.4404, 0.3997, 0.3119]","[0.5525, 0.5619, 0.5542, 0.5907]","[[407.56414794921875, 249.38827514648438, 49.95599365234375, 58.9249267578125], [408.88848876953125, 251.43907165527344, 47.1219482421875, 57.08332824707031], [410.1292419433594, 249.41981506347656, 49.963226318359375, 58.63850402832031], [409.3448486328125, 249.17160034179688, 46.057220458984375, 59.2813720703125]]"
8,6,0,"[428.0, 211.387644, 32.0, 73.61236799999998]",2,1,duplicate,"[0.4082, 0.3212]","[0.5875, 0.6584]","[[418.37921142578125, 230.18258666992188, 42.337188720703125, 56.322967529296875], [417.4339294433594, 204.32711791992188, 42.2918701171875, 83.39154052734375]]"
8,7,0,"[407.0, 177.999984, 40.0, 64.00000800000004]",1,0,normal,[0.8444],[0.9543],"[[407.49261474609375, 178.98092651367188, 39.974273681640625, 62.54156494140625]]"
8,8,0,"[436.0, 184.99998600000004, 22.000000000000057, 66.99999599999998]",1,0,normal,[0.7398],[0.8726],"[[437.0845031738281, 179.53684997558594, 20.80047607421875, 72.06576538085938]]"
8,9,0,"[434.99996799999997, 257.99999399999996, 31.20044800000005, 94.13658000000004]",1,0,normal,[0.8305],[0.5423],"[[442.8056640625, 282.3128356933594, 22.868499755859375, 69.65036010742188]]"
8,10,0,"[398.79955199999995, 158.99999400000002, 48.20044800000005, 62.96036399999997]",1,0,normal,[0.8842],[0.9295],"[[399.7257995605469, 159.19761657714844, 47.842254638671875, 60.34318542480469]]"
8,11,0,"[377.323776, 154.000008, 46.67622399999999, 65.647584]",3,2,duplicate,"[0.4339, 0.3539, 0.3223]","[0.5828, 0.8842, 0.6346]","[[376.90216064453125, 170.31561279296875, 37.05078125, 49.75030517578125], [376.5751647949219, 151.229248046875, 44.671783447265625, 68.95921325683594], [376.7860107421875, 164.67831420898438, 36.462921142578125, 55.470703125]]"
8,12,0,"[344.94496, 93.766536, 46.25548800000007, 77.97355200000001]",1,0,normal,[0.9011],[0.8821],"[[347.43463134765625, 90.9383773803711, 45.05169677734375, 80.09098052978516]]"
8,13,0,"[374.68064, 88.149744, 42.31936000000002, 63.85024799999999]",3,2,duplicate,"[0.6905, 0.5961, 0.4107]","[0.8614, 0.914, 0.9392]","[[372.6268005371094, 88.95988464355469, 43.508758544921875, 67.68972778320312], [373.2400817871094, 88.35960388183594, 43.01812744140625, 65.99392700195312], [374.7799072265625, 88.33031463623047, 41.068939208984375, 65.66675567626953]]"
8,14,0,"[415.99996799999997, 104.000004, 30.046272000000044, 56.000016]",1,0,normal,[0.8336],[0.7349],"[[407.93853759765625, 103.22307586669922, 36.70745849609375, 57.33039093017578]]"
8,15,0,"[404.9999680000001, 112.00001400000001, 30.999999999999886, 68.000004]",0,0,missed,[],[],[]
8,16,0,"[362.78636800000004, 146.00001600000002, 36.21363200000002, 42.25989599999997]",0,0,missed,[],[],[]
8,17,0,"[215.099072, 109.62558, 73.900928, 49.374432]",1,0,normal,[0.8503],[0.8549],"[[219.11129760742188, 108.6304702758789, 68.9593505859375, 47.078651428222656]]"
8,18,0,"[165.0, 78.00001200000001, 54.394240000000025, 60.999984]",1,0,normal,[0.8789],[0.899],"[[163.24618530273438, 75.37843322753906, 56.25141906738281, 65.61015319824219]]"
8,19,0,"[153.975776, 61.71807599999998, 49.55948799999999, 59.281920000000014]",1,0,normal,[0.8587],[0.8769],"[[155.57460021972656, 60.52591323852539, 45.19035339355469, 59.24800491333008]]"
8,20,0,"[154.306144, 44.207064, 31.718079999999986, 55.792944000000006]",1,0,normal,[0.8544],[0.9171],"[[153.99575805664062, 43.84852600097656, 31.431655883789062, 53.325416564941406]]"
8,21,0,"[196.26649600000002, 11.828195999999997, 66.74009599999994, 41.29956]",1,0,normal,[0.9258],[0.9455],"[[195.46450805664062, 12.125753402709961, 67.88217163085938, 42.34394836425781]]"
8,22,0,"[263.337024, 16.784153999999994, 23.78854400000006, 56.828196]",1,0,normal,[0.8854],[0.9146],"[[264.3029479980469, 16.826602935791016, 21.999420166015625, 56.20005416870117]]"
9,0,0,"[168.795168, 73.975896, 93.17267200000003, 48.192768]",1,0,normal,[0.9057],[0.9169],"[[166.61346435546875, 73.0775375366211, 93.86306762695312, 47.66722869873047]]"
9,1,0,"[136.26502399999998, 38.232936, 62.65062399999999, 73.09238399999998]",1,0,normal,[0.8896],[0.9535],"[[136.55615234375, 38.65906524658203, 64.07228088378906, 71.90092468261719]]"
9,2,0,"[140.28115200000002, 16.144560000000002, 65.86342400000001, 42.570288000000005]",1,0,normal,[0.8886],[0.9214],"[[139.89227294921875, 14.86535930633545, 66.33575439453125, 41.9612922668457]]"
9,3,0,"[138.27312, 100.883538, 68.273088, 37.34938800000002]",1,0,normal,[0.8442],[0.9227],"[[139.17755126953125, 102.99609375, 67.2010498046875, 35.47880554199219]]"
9,4,0,"[224.21686400000002, 2.08836, 63.855424, 80.91165600000001]",1,0,normal,[0.9311],[0.9654],"[[224.12948608398438, 3.898419141769409, 64.05294799804688, 79.8836669921875]]"
9,5,0,"[191.000032, 2.08836, 68.99999999999997, 40.911624]",1,0,normal,[0.8832],[0.9214],"[[192.27413940429688, 1.7778968811035156, 70.76223754882812, 41.75885772705078]]"
9,6,0,"[167.99999999999997, 39.999996, 62.00000000000003, 52.999992]",1,0,normal,[0.8188],[0.8346],"[[167.215576171875, 40.26927947998047, 62.03315734863281, 61.471649169921875]]"
9,7,0,"[294.89958399999995, 0.0, 87.06291199999998, 34.216848]",1,0,normal,[0.9347],[0.944],"[[296.4079284667969, 0.15177011489868164, 85.23727416992188, 32.993072509765625]]"
9,8,0,"[439.47792, 153.895572, 50.60243200000002, 105.622488]",1,0,normal,[0.9382],[0.9485],"[[439.1807556152344, 151.0813446044922, 49.902496337890625, 108.29240417480469]]"
9,9,0,"[393.69475200000005, 94.85944200000002, 58.634559999999965, 91.56625199999998]",1,0,normal,[0.9083],[0.9422],"[[395.71636962890625, 95.10572814941406, 55.515045166015625, 91.527099609375]]"
9,10,0,"[412.971904, 45.461862, 43.775104000000056, 106.82730000000001]",1,0,normal,[0.9255],[0.9535],"[[413.5877990722656, 46.16195297241211, 42.570587158203125, 107.57632446289062]]"
9,11,0,"[447.510048, 30.200796000000004, 33.333312000000035, 81.92772]",1,0,normal,[0.9085],[0.9513],"[[447.1329345703125, 30.476417541503906, 33.13555908203125, 83.16138458251953]]"
9,12,0,"[453.99996799999997, 105.702804, 34.07225600000004, 99.598392]",1,0,normal,[0.8879],[0.9047],"[[451.82977294921875, 106.38731384277344, 35.699462890625, 100.53330993652344]]"
9,13,0,"[149.919712, 284.819256, 36.69151999999997, 74.18073600000002]",1,0,normal,[0.8147],[0.8218],"[[144.33912658691406, 284.953369140625, 40.61700439453125, 74.58587646484375]]"
9,14,0,"[137.068288, 295.66265400000003, 17.52729599999998, 63.337356]",1,0,normal,[0.3399],[0.6761],"[[135.55274963378906, 281.65594482421875, 21.007156372070312, 78.16043090820312]]"
9,15,0,"[174.417664, 340.240968, 75.36524800000001, 18.75902400000001]",1,0,normal,[0.8547],[0.9406],"[[175.3457794189453, 340.0208435058594, 74.35813903808594, 19.689361572265625]]"
9,16,0,"[140.68272, 152.289144, 69.076288, 42.971903999999995]",1,0,normal,[0.8905],[0.9232],"[[141.1444091796875, 152.8729248046875, 65.67207336425781, 41.72991943359375]]"
9,17,0,"[138.27312, 122.168664, 75.502016, 45.78314399999999]",1,0,normal,[0.9147],[0.9022],"[[138.386474609375, 124.42337036132812, 74.72702026367188, 45.51715087890625]]"
10,0,0,"[402.931744, 289.638558, 33.33945600000004, 69.36145200000004]",1,0,normal,[0.8645],[0.9032],"[[401.38153076171875, 288.42620849609375, 35.89996337890625, 71.31924438476562]]"
10,1,0,"[410.16064, 269.15661, 62.65062400000005, 67.87148400000001]",1,0,normal,[0.9073],[0.9504],"[[409.2007141113281, 268.97528076171875, 62.00262451171875, 67.56692504882812]]"
10,2,0,"[431.387328, 344.25703799999997, 53.612671999999975, 14.742972000000009]",1,0,normal,[0.7991],[0.7914],"[[432.1346435546875, 341.4868469238281, 51.5277099609375, 18.0325927734375]]"
10,3,0,"[466.0, 263.53413, 28.899584000000004, 85.94377199999997]",1,0,normal,[0.8704],[0.8348],"[[463.92999267578125, 263.8966979980469, 28.3289794921875, 86.67828369140625]]"
10,4,0,"[345.0, 337.028112, 58.0, 21.971879999999942]",1,0,normal,[0.7822],[0.7633],"[[334.44146728515625, 338.13323974609375, 70.54730224609375, 21.566162109375]]"
10,5,0,"[339.47792, 270.36144, 73.52211199999999, 63.45381599999996]",1,0,normal,[0.9246],[0.9328],"[[337.6343994140625, 270.9638366699219, 74.79248046875, 61.09295654296875]]"
10,6,0,"[287.269088, 233.99999999999997, 62.73094400000002, 78.12849600000001]",1,0,normal,[0.9225],[0.9824],"[[287.768798828125, 233.76129150390625, 62.1468505859375, 78.7940673828125]]"
10,7,0,"[235.461856, 213.333336, 86.34540799999996, 90.36143999999999]",1,0,normal,[0.8317],[0.9071],"[[236.8308868408203, 216.92263793945312, 82.38853454589844, 85.90219116210938]]"
